Start date,Total (grid load) [MWh] Original resolutions,Residual load [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions
2023-01-06 08:00:00,13933.50,6091.25,91.00
2023-01-06 08:15:00,14071.75,6126.75,62.00
2023-01-06 08:30:00,14181.75,6017.25,56.75
2023-01-06 08:45:00,14310.50,5919.50,121.00
2023-01-06 09:00:00,14453.00,5876.75,98.25
2023-01-06 09:15:00,14479.75,5788.75,141.50
2023-01-06 09:30:00,14573.75,5707.25,160.50
2023-01-06 09:45:00,14682.50,5577.50,179.50
2023-01-06 10:00:00,14829.25,5394.50,214.00
2023-01-06 10:15:00,14982.00,5443.75,231.25
2023-01-06 10:30:00,15066.75,5483.50,251.75
2023-01-06 10:45:00,15092.00,5427.00,328.00
2023-01-06 11:00:00,15276.75,5350.25,276.00
2023-01-06 11:15:00,15346.50,5315.75,258.75
2023-01-06 11:30:00,15353.25,5202.25,228.00
2023-01-06 11:45:00,15321.50,5010.50,276.50
2023-01-06 12:00:00,15386.00,5171.50,240.75
2023-01-06 12:15:00,15336.25,5145.00,226.00
2023-01-06 12:30:00,15316.25,5026.50,322.25
2023-01-06 12:45:00,15146.75,4806.00,407.50
2023-01-06 13:00:00,15077.00,4758.75,475.00
2023-01-06 13:15:00,14969.00,4762.25,523.75
2023-01-06 13:30:00,14845.25,4818.00,427.50
2023-01-06 13:45:00,14662.50,4977.75,403.00
2023-01-06 14:00:00,14687.00,5379.50,495.00
2023-01-06 14:15:00,14635.75,5633.25,294.25
2023-01-06 14:30:00,14589.25,5847.50,252.25
2023-01-06 14:45:00,14516.25,6133.25,126.25
2023-01-06 15:00:00,14429.25,6342.75,234.75
2023-01-06 15:15:00,14346.00,6588.75,80.00
2023-01-06 15:30:00,14310.00,6872.25,114.00
2023-01-06 15:45:00,14276.25,7126.25,98.00
2023-01-06 16:00:00,14390.50,7361.50,50.75
2023-01-06 16:15:00,14443.00,7660.25,8.75
2023-01-06 16:30:00,14522.75,7892.50,22.50
2023-01-06 16:45:00,14613.25,8144.00,17.00
2023-01-06 17:00:00,14834.00,8418.75,3.25
2023-01-06 17:15:00,14954.75,8508.75,8.50
2023-01-06 17:30:00,15068.75,8636.50,8.50
2023-01-06 17:45:00,15052.00,8646.00,15.50
2023-01-06 18:00:00,15224.00,8697.75,1.25
2023-01-06 18:15:00,15160.00,8704.75,1.00
2023-01-06 18:30:00,15156.75,8797.50,14.75
2023-01-06 18:45:00,14986.25,8634.75,19.00
2023-01-06 19:00:00,14844.25,8527.50,19.75
2023-01-06 19:15:00,14620.75,8414.50,20.75
2023-01-06 19:30:00,14443.75,8331.50,20.75
2023-01-06 19:45:00,14200.25,8149.00,8.75
2023-01-06 20:00:00,13940.25,7835.50,95.50
2023-01-06 20:15:00,13755.00,7652.75,142.50
2023-01-06 20:30:00,13593.75,7578.25,171.50
2023-01-06 20:45:00,13432.00,7409.25,167.25
2023-01-06 21:00:00,13344.00,7327.75,84.50
2023-01-06 21:15:00,13184.75,7158.25,115.50
2023-01-06 21:30:00,13104.25,7195.75,98.25
2023-01-06 21:45:00,12773.50,6984.25,119.25
2023-01-06 22:00:00,12819.75,7119.50,58.50
2023-01-06 22:15:00,12600.25,6956.50,91.00
2023-01-06 22:30:00,12436.75,6895.25,64.25
2023-01-06 22:45:00,12270.00,6870.75,97.50
2023-01-06 23:00:00,12002.75,6652.00,256.75
2023-01-06 23:15:00,11775.50,6494.25,260.00
2023-01-06 23:30:00,11537.25,6352.00,285.50
2023-01-06 23:45:00,11308.75,6263.75,390.50
2023-01-07 00:00:00,11064.75,6169.75,170.75
2023-01-07 00:15:00,10865.75,6035.00,184.75
2023-01-07 00:30:00,10705.50,5930.50,261.00
2023-01-07 00:45:00,10565.00,5861.50,310.00
2023-01-07 01:00:00,10380.75,5760.75,302.50
2023-01-07 01:15:00,10381.25,5730.50,426.75
2023-01-07 01:30:00,10254.25,5569.00,417.50
2023-01-07 01:45:00,10169.00,5427.00,520.75
2023-01-07 02:00:00,10089.25,5305.50,538.00
2023-01-07 02:15:00,10039.25,5206.50,726.50
2023-01-07 02:30:00,10002.50,5127.00,752.75
2023-01-07 02:45:00,10031.25,5127.00,753.75
2023-01-07 03:00:00,9967.00,4978.25,877.00
2023-01-07 03:15:00,9959.25,4910.25,986.75
2023-01-07 03:30:00,9942.75,4815.25,1065.25
2023-01-07 03:45:00,9909.25,4758.25,1075.50
2023-01-07 04:00:00,9944.25,4773.25,1154.75
2023-01-07 04:15:00,10019.50,4825.25,1132.25
2023-01-07 04:30:00,10065.25,4866.00,1087.50
2023-01-07 04:45:00,10091.75,4868.00,1076.75
2023-01-07 05:00:00,10196.75,4916.25,1073.00
2023-01-07 05:15:00,10199.25,4947.50,1056.75
2023-01-07 05:30:00,10229.50,4980.00,1092.75
2023-01-07 05:45:00,10276.25,4983.50,1037.25
2023-01-07 06:00:00,10349.25,5036.50,889.00
2023-01-07 06:15:00,10359.75,5035.00,774.00
2023-01-07 06:30:00,10437.50,5103.50,660.75
2023-01-07 06:45:00,10574.00,5174.25,587.50
2023-01-07 07:00:00,10856.00,5408.25,352.75
2023-01-07 07:15:00,11030.50,5553.25,192.25
2023-01-07 07:30:00,11210.50,5723.25,116.25
2023-01-07 07:45:00,11402.25,5857.00,110.25
2023-01-07 08:00:00,11565.25,5976.50,132.25
2023-01-07 08:15:00,11771.00,6211.75,70.50
2023-01-07 08:30:00,11932.25,6339.00,98.75
2023-01-07 08:45:00,12101.50,6412.75,85.00
2023-01-07 09:00:00,12341.00,6571.75,65.75
2023-01-07 09:15:00,12519.75,6633.75,72.25
2023-01-07 09:30:00,12619.50,6600.75,169.75
2023-01-07 09:45:00,12750.50,6586.75,167.00
2023-01-07 10:00:00,12915.50,6613.50,57.75
2023-01-07 10:15:00,12940.50,6457.50,55.75
2023-01-07 10:30:00,12986.50,6334.50,97.25
2023-01-07 10:45:00,13071.50,6221.00,136.00
2023-01-07 11:00:00,13258.00,6177.75,199.75
2023-01-07 11:15:00,13423.00,6201.00,189.75
2023-01-07 11:30:00,13484.25,6138.25,210.00
2023-01-07 11:45:00,13474.00,5988.25,242.25
2023-01-07 12:00:00,13473.75,5875.50,169.25
2023-01-07 12:15:00,13398.50,5742.75,191.50
2023-01-07 12:30:00,13483.50,5763.50,319.50
2023-01-07 12:45:00,13338.00,5632.25,401.50
2023-01-07 13:00:00,13320.00,5687.00,216.75
2023-01-07 13:15:00,13188.50,5640.25,212.50
2023-01-07 13:30:00,13071.75,5624.25,209.50
2023-01-07 13:45:00,12731.75,5388.25,124.00
2023-01-07 14:00:00,12557.50,5367.00,137.00
2023-01-07 14:15:00,12603.25,5628.50,124.00
2023-01-07 14:30:00,12554.25,5703.25,71.25
2023-01-07 14:45:00,12564.75,5899.00,47.25
2023-01-07 15:00:00,12629.00,6198.75,40.00
2023-01-07 15:15:00,12610.50,6408.00,40.25
2023-01-07 15:30:00,12696.50,6581.50,38.00
2023-01-07 15:45:00,12722.50,6680.50,5.50
2023-01-07 16:00:00,12845.25,6795.75,4.75
2023-01-07 16:15:00,12897.75,6752.25,4.50
2023-01-07 16:30:00,13113.50,6842.25,3.75
2023-01-07 16:45:00,13292.75,6815.00,23.00
2023-01-07 17:00:00,13684.00,7030.00,3.50
2023-01-07 17:15:00,13754.75,6852.50,29.00
2023-01-07 17:30:00,13928.75,6765.50,29.25
2023-01-07 17:45:00,14003.50,6594.00,25.25
2023-01-07 18:00:00,14094.00,6539.50,24.75
2023-01-07 18:15:00,14035.75,6309.00,14.25
2023-01-07 18:30:00,14051.50,6187.25,91.25
2023-01-07 18:45:00,13929.00,5933.75,34.75
2023-01-07 19:00:00,13768.25,5734.75,53.00
2023-01-07 19:15:00,13687.25,5551.00,16.75
2023-01-07 19:30:00,13614.75,5432.25,12.00
2023-01-07 19:45:00,13465.75,5205.00,52.25
2023-01-07 20:00:00,13203.25,4878.25,15.00
2023-01-07 20:15:00,13036.50,4689.00,93.00
2023-01-07 20:30:00,12837.75,4463.75,161.00
2023-01-07 20:45:00,12666.00,4262.50,360.00
2023-01-07 21:00:00,12539.50,4105.00,201.25
2023-01-07 21:15:00,12398.50,3969.00,355.75
2023-01-07 21:30:00,12307.25,3928.50,416.50
2023-01-07 21:45:00,12248.50,3955.50,533.25
2023-01-07 22:00:00,12246.75,4098.00,262.00
2023-01-07 22:15:00,12073.25,3881.25,417.75
2023-01-07 22:30:00,11869.50,3668.00,512.00
2023-01-07 22:45:00,11695.00,3497.25,653.25
2023-01-07 23:00:00,11486.50,3274.00,694.75
2023-01-07 23:15:00,11253.25,3041.50,885.25
2023-01-07 23:30:00,11069.00,2866.75,930.00
2023-01-07 23:45:00,10948.50,2713.25,1108.00
2023-01-08 00:00:00,10777.00,2624.25,1338.75
2023-01-08 00:15:00,10673.00,2460.25,1371.00
2023-01-08 00:30:00,10588.00,2441.25,1537.50
2023-01-08 00:45:00,10471.00,2445.25,1578.00
2023-01-08 01:00:00,10337.00,2322.75,1585.00
2023-01-08 01:15:00,10185.25,2195.00,1583.75
2023-01-08 01:30:00,10128.00,2255.75,1556.75
2023-01-08 01:45:00,10058.25,2253.50,1599.75
2023-01-08 02:00:00,10009.50,2230.75,1533.50
2023-01-08 02:15:00,9944.50,2281.00,1491.75
2023-01-08 02:30:00,9926.50,2377.75,1510.75
2023-01-08 02:45:00,9949.25,2523.75,1516.00
2023-01-08 03:00:00,10000.25,2701.00,1584.50
2023-01-08 03:15:00,10015.25,2803.50,1587.50
2023-01-08 03:30:00,10001.25,2853.75,1561.75
2023-01-08 03:45:00,10042.75,2922.25,1585.75
2023-01-08 04:00:00,10013.25,3004.25,1615.75
2023-01-08 04:15:00,9985.50,2963.50,1618.75
2023-01-08 04:30:00,10051.25,2966.25,1647.75
2023-01-08 04:45:00,10097.00,3099.50,1627.25
2023-01-08 05:00:00,10029.75,3078.00,1598.75
2023-01-08 05:15:00,10022.50,3148.50,1588.00
2023-01-08 05:30:00,9988.00,3213.75,1572.25
2023-01-08 05:45:00,9979.75,3275.25,1546.25
2023-01-08 06:00:00,9924.50,3333.50,1406.75
2023-01-08 06:15:00,9917.75,3390.25,1246.00
2023-01-08 06:30:00,10019.00,3490.75,1237.75
2023-01-08 06:45:00,10057.50,3515.50,1118.50
2023-01-08 07:00:00,10089.25,3525.25,1017.25
2023-01-08 07:15:00,10201.25,3718.25,767.25
2023-01-08 07:30:00,10324.25,3848.75,651.25
2023-01-08 07:45:00,10428.25,3910.25,553.75
2023-01-08 08:00:00,10630.25,4114.00,704.00
2023-01-08 08:15:00,10826.75,4306.25,616.00
2023-01-08 08:30:00,11008.75,4407.00,477.25
2023-01-08 08:45:00,11239.00,4557.50,376.50
2023-01-08 09:00:00,11509.00,4682.00,166.75
2023-01-08 09:15:00,11693.00,4797.00,152.25
2023-01-08 09:30:00,11898.75,5000.00,180.50
2023-01-08 09:45:00,12035.75,5111.25,181.50
2023-01-08 10:00:00,12156.50,5169.50,153.50
2023-01-08 10:15:00,12296.50,5320.75,127.75
2023-01-08 10:30:00,12419.50,5400.25,124.25
2023-01-08 10:45:00,12594.00,5489.00,100.50
2023-01-08 11:00:00,12848.75,5643.25,57.75
2023-01-08 11:15:00,12973.75,5707.50,80.25
2023-01-08 11:30:00,13096.25,5864.75,69.75
2023-01-08 11:45:00,13117.00,5887.00,110.50
2023-01-08 12:00:00,13023.75,5752.75,105.75
2023-01-08 12:15:00,12960.00,5666.75,133.75
2023-01-08 12:30:00,12954.75,5713.50,118.50
2023-01-08 12:45:00,12833.50,5639.00,205.50
2023-01-08 13:00:00,12777.00,5717.25,215.25
2023-01-08 13:15:00,12582.25,5630.25,219.00
2023-01-08 13:30:00,12534.25,5702.75,166.25
2023-01-08 13:45:00,12337.75,5705.50,205.75
2023-01-08 14:00:00,12262.25,5800.00,223.50
2023-01-08 14:15:00,12176.25,5882.50,169.50
2023-01-08 14:30:00,12105.00,6026.50,89.75
2023-01-08 14:45:00,12079.75,6200.00,51.75
2023-01-08 15:00:00,12042.25,6341.25,60.00
2023-01-08 15:15:00,12055.50,6412.75,61.25
2023-01-08 15:30:00,12131.25,6622.00,23.00
2023-01-08 15:45:00,12204.75,6675.25,17.00
2023-01-08 16:00:00,12276.25,6572.75,181.00
2023-01-08 16:15:00,12426.75,6729.75,111.00
2023-01-08 16:30:00,12687.25,6920.50,43.50
2023-01-08 16:45:00,12914.50,7057.25,40.25
2023-01-08 17:00:00,13251.75,7287.25,33.25
2023-01-08 17:15:00,13463.75,7439.25,21.75
2023-01-08 17:30:00,13617.50,7553.25,13.00
2023-01-08 17:45:00,13801.00,7683.25,12.25
2023-01-08 18:00:00,13929.50,7774.50,21.50
2023-01-08 18:15:00,13885.50,7727.75,21.00
2023-01-08 18:30:00,13868.25,7731.50,7.75
2023-01-08 18:45:00,13753.50,7682.00,12.50
2023-01-08 19:00:00,13632.25,7639.50,23.50
2023-01-08 19:15:00,13532.25,7495.75,23.25
2023-01-08 19:30:00,13414.50,7330.25,9.75
2023-01-08 19:45:00,13284.75,7164.75,3.50
2023-01-08 20:00:00,13154.50,7030.75,23.00
2023-01-08 20:15:00,12943.75,6829.25,11.75
2023-01-08 20:30:00,12791.50,6626.75,51.25
2023-01-08 20:45:00,12573.00,6400.50,85.50
2023-01-08 21:00:00,12435.75,6310.50,25.50
2023-01-08 21:15:00,12309.25,6160.50,18.50
2023-01-08 21:30:00,12261.00,6080.50,18.00
2023-01-08 21:45:00,12188.50,5972.75,10.50
2023-01-08 22:00:00,12223.25,6019.50,53.00
2023-01-08 22:15:00,12097.50,5797.50,11.50
2023-01-08 22:30:00,11931.50,5602.00,50.75
2023-01-08 22:45:00,11701.00,5341.50,215.00
2023-01-08 23:00:00,11531.00,5114.00,525.50
2023-01-08 23:15:00,11401.25,4885.75,860.00
2023-01-08 23:30:00,11173.75,4587.50,1095.00
2023-01-08 23:45:00,11054.00,4435.00,1261.50
2023-01-09 00:00:00,10953.25,4283.50,1345.00
2023-01-09 00:15:00,10922.00,4243.25,1503.75
2023-01-09 00:30:00,10812.25,4135.00,1595.50
2023-01-09 00:45:00,10794.25,4070.00,1657.00
2023-01-09 01:00:00,10745.00,3963.75,1663.00
2023-01-09 01:15:00,10619.75,3876.00,1616.75
2023-01-09 01:30:00,10545.75,3863.75,1620.00
2023-01-09 01:45:00,10530.50,3943.75,1632.00
2023-01-09 02:00:00,10541.75,3862.75,1618.25
2023-01-09 02:15:00,10497.75,3732.25,1652.00
2023-01-09 02:30:00,10544.00,3774.50,1653.00
2023-01-09 02:45:00,10577.75,3997.00,1636.50
2023-01-09 03:00:00,10557.00,4043.00,1652.25
2023-01-09 03:15:00,10562.25,4019.50,1608.00
2023-01-09 03:30:00,10584.25,3974.50,1630.00
2023-01-09 03:45:00,10719.50,4149.00,1669.50
2023-01-09 04:00:00,10848.50,4386.00,1684.75
2023-01-09 04:15:00,10882.25,4591.75,1626.25
2023-01-09 04:30:00,10980.50,4661.75,1597.50
2023-01-09 04:45:00,11089.25,4783.00,1510.25
2023-01-09 05:00:00,11365.50,5144.50,1565.00
2023-01-09 05:15:00,11551.75,5390.25,1548.25
2023-01-09 05:30:00,11897.00,5714.75,1352.75
2023-01-09 05:45:00,12369.00,6209.25,1075.25
2023-01-09 06:00:00,13290.75,7113.75,807.00
2023-01-09 06:15:00,13878.00,7746.50,490.50
2023-01-09 06:30:00,14218.00,8037.00,381.00
2023-01-09 06:45:00,14589.25,8340.75,257.00
2023-01-09 07:00:00,15038.25,8639.75,142.50
2023-01-09 07:15:00,15267.25,8767.00,120.75
2023-01-09 07:30:00,15654.50,9134.50,60.00
2023-01-09 07:45:00,15973.50,9396.50,69.00
2023-01-09 08:00:00,16205.25,9660.50,121.50
2023-01-09 08:15:00,16324.25,9696.25,65.00
2023-01-09 08:30:00,16464.00,9659.00,10.50
2023-01-09 08:45:00,16529.75,9598.50,60.75
2023-01-09 09:00:00,16450.75,9569.00,49.00
2023-01-09 09:15:00,16493.75,9605.75,28.75
2023-01-09 09:30:00,16602.75,9708.25,8.25
2023-01-09 09:45:00,16542.25,9560.25,74.00
2023-01-09 10:00:00,16538.25,9431.00,60.00
2023-01-09 10:15:00,16542.00,9380.00,46.25
2023-01-09 10:30:00,16581.50,9341.25,50.75
2023-01-09 10:45:00,16567.00,9210.00,89.00
2023-01-09 11:00:00,16617.50,9148.50,69.50
2023-01-09 11:15:00,16726.25,9244.00,74.50
2023-01-09 11:30:00,16762.50,9322.00,74.00
2023-01-09 11:45:00,16704.50,9382.50,44.25
2023-01-09 12:00:00,16645.25,9473.00,33.00
2023-01-09 12:15:00,16598.00,9535.00,1.25
2023-01-09 12:30:00,16583.00,9720.00,1.00
2023-01-09 12:45:00,16632.00,9902.75,0.50
2023-01-09 13:00:00,16689.25,10171.50,0.50
2023-01-09 13:15:00,16567.00,10240.75,16.25
2023-01-09 13:30:00,16470.75,10390.50,25.50
2023-01-09 13:45:00,16337.50,10521.00,23.25
2023-01-09 14:00:00,16252.25,10673.75,17.00
2023-01-09 14:15:00,16228.00,10847.25,2.00
2023-01-09 14:30:00,15997.75,10781.00,0.50
2023-01-09 14:45:00,15917.75,10932.25,1.50
2023-01-09 15:00:00,15942.75,11239.00,1.50
2023-01-09 15:15:00,15857.00,11330.00,1.50
2023-01-09 15:30:00,15697.75,11365.75,1.50
2023-01-09 15:45:00,15597.50,11475.00,1.50
2023-01-09 16:00:00,15705.75,11679.25,1.25
2023-01-09 16:15:00,15713.00,11679.75,1.25
2023-01-09 16:30:00,15879.00,11798.25,1.25
2023-01-09 16:45:00,16036.50,11941.25,4.50
2023-01-09 17:00:00,16332.25,12224.00,2.50
2023-01-09 17:15:00,16505.00,12414.25,5.00
2023-01-09 17:30:00,16588.50,12443.50,16.75
2023-01-09 17:45:00,16603.50,12297.00,21.50
2023-01-09 18:00:00,16592.00,12253.50,21.25
2023-01-09 18:15:00,16522.75,12102.75,3.25
2023-01-09 18:30:00,16419.00,11870.50,2.25
2023-01-09 18:45:00,16388.75,11778.00,4.00
2023-01-09 19:00:00,16303.75,11672.75,21.75
2023-01-09 19:15:00,16162.50,11506.50,8.25
2023-01-09 19:30:00,16000.75,11258.50,4.00
2023-01-09 19:45:00,15807.75,10951.75,4.00
2023-01-09 20:00:00,15526.25,10672.50,23.00
2023-01-09 20:15:00,15264.75,10339.50,6.75
2023-01-09 20:30:00,15023.25,9979.75,56.25
2023-01-09 20:45:00,14758.00,9732.75,31.75
2023-01-09 21:00:00,14581.25,9506.25,27.00
2023-01-09 21:15:00,14468.00,9296.75,7.25
2023-01-09 21:30:00,14328.25,9207.00,26.25
2023-01-09 21:45:00,14003.75,8820.25,33.50
2023-01-09 22:00:00,13861.25,8706.75,172.75
2023-01-09 22:15:00,13685.50,8454.50,163.75
2023-01-09 22:30:00,13494.75,8222.50,177.50
2023-01-09 22:45:00,13303.50,8004.00,345.00
2023-01-09 23:00:00,13037.50,7756.00,450.25
2023-01-09 23:15:00,12786.25,7515.25,574.25
2023-01-09 23:30:00,12609.50,7334.25,700.75
2023-01-09 23:45:00,12454.25,7219.50,862.75
2023-01-10 00:00:00,12213.75,7062.25,564.50
2023-01-10 00:15:00,12040.75,6834.25,658.00
2023-01-10 00:30:00,11891.50,6595.75,793.75
2023-01-10 00:45:00,11846.75,6551.50,885.00
2023-01-10 01:00:00,11620.00,6386.75,1195.75
2023-01-10 01:15:00,11440.00,6160.25,1244.00
2023-01-10 01:30:00,11388.00,6107.00,1252.25
2023-01-10 01:45:00,11469.00,6158.00,1404.50
2023-01-10 02:00:00,11370.00,6041.00,1422.00
2023-01-10 02:15:00,11320.25,6004.25,1442.25
2023-01-10 02:30:00,11357.00,6070.75,1456.50
2023-01-10 02:45:00,11393.75,6126.75,1504.00
2023-01-10 03:00:00,11438.00,6187.50,1480.50
2023-01-10 03:15:00,11453.50,6256.00,1476.00
2023-01-10 03:30:00,11516.50,6282.25,1486.00
2023-01-10 03:45:00,11597.00,6272.50,1492.25
2023-01-10 04:00:00,11695.75,6320.25,1536.25
2023-01-10 04:15:00,11732.00,6368.50,1495.25
2023-01-10 04:30:00,11915.50,6522.75,1360.75
2023-01-10 04:45:00,12109.25,6697.50,1340.00
2023-01-10 05:00:00,12455.75,7092.00,1130.25
2023-01-10 05:15:00,12655.00,7397.25,1063.75
2023-01-10 05:30:00,12768.00,7496.00,839.50
2023-01-10 05:45:00,13105.75,7814.25,716.50
2023-01-10 06:00:00,13780.25,8564.50,440.00
2023-01-10 06:15:00,14218.00,8995.25,130.00
2023-01-10 06:30:00,14646.00,9457.75,57.50
2023-01-10 06:45:00,15014.00,9838.50,13.75
2023-01-10 07:00:00,15460.50,10314.00,3.50
2023-01-10 07:15:00,15823.75,10726.25,3.50
2023-01-10 07:30:00,16088.25,11115.75,20.25
2023-01-10 07:45:00,16246.50,11445.50,20.00
2023-01-10 08:00:00,16460.50,11699.75,3.75
2023-01-10 08:15:00,16544.50,11775.25,0.25
2023-01-10 08:30:00,16607.25,11756.25,0.50
2023-01-10 08:45:00,16675.50,11694.00,2.00
2023-01-10 09:00:00,16599.50,11412.00,1.50
2023-01-10 09:15:00,16675.75,11324.50,0.25
2023-01-10 09:30:00,16685.00,11208.25,2.00
2023-01-10 09:45:00,16886.75,11212.25,64.75
2023-01-10 10:00:00,16817.00,10885.25,42.25
2023-01-10 10:15:00,16831.25,10832.50,42.50
2023-01-10 10:30:00,16857.00,10664.50,42.50
2023-01-10 10:45:00,16886.50,10450.25,42.50
2023-01-10 11:00:00,16912.75,10386.50,42.00
2023-01-10 11:15:00,16929.00,10378.75,40.00
2023-01-10 11:30:00,16909.25,10212.00,1.50
2023-01-10 11:45:00,16843.75,9966.25,1.75
2023-01-10 12:00:00,16765.25,9854.00,55.50
2023-01-10 12:15:00,16734.25,9845.50,42.75
2023-01-10 12:30:00,16776.25,9924.25,22.75
2023-01-10 12:45:00,16737.00,9815.75,22.75
2023-01-10 13:00:00,16737.75,9761.00,24.00
2023-01-10 13:15:00,16671.75,9739.25,23.75
2023-01-10 13:30:00,16546.25,9698.75,24.00
2023-01-10 13:45:00,16301.00,9592.25,56.75
2023-01-10 14:00:00,16280.75,9731.25,10.75
2023-01-10 14:15:00,16196.25,9806.75,14.00
2023-01-10 14:30:00,16203.75,9897.50,16.50
2023-01-10 14:45:00,16149.25,9966.00,25.00
2023-01-10 15:00:00,16103.25,10042.00,19.00
2023-01-10 15:15:00,16031.25,10086.50,46.50
2023-01-10 15:30:00,15958.50,10007.75,53.00
2023-01-10 15:45:00,15948.50,9994.50,82.75
2023-01-10 16:00:00,16120.50,10027.25,241.25
2023-01-10 16:15:00,16132.50,9922.25,130.50
2023-01-10 16:30:00,16311.50,10031.75,65.75
2023-01-10 16:45:00,16450.75,10006.75,23.25
2023-01-10 17:00:00,16795.00,10115.25,28.50
2023-01-10 17:15:00,16968.50,10031.50,23.75
2023-01-10 17:30:00,17051.50,9899.00,29.00
2023-01-10 17:45:00,17122.25,9734.50,48.00
2023-01-10 18:00:00,17071.25,9455.25,41.00
2023-01-10 18:15:00,16968.75,9148.25,42.25
2023-01-10 18:30:00,16983.00,8913.50,48.50
2023-01-10 18:45:00,16954.75,8743.00,128.75
2023-01-10 19:00:00,16902.50,8843.00,44.50
2023-01-10 19:15:00,16752.50,8569.00,23.75
2023-01-10 19:30:00,16636.00,8304.75,86.25
2023-01-10 19:45:00,16482.75,7941.75,271.25
2023-01-10 20:00:00,16236.75,7457.00,114.50
2023-01-10 20:15:00,15999.00,7096.50,88.75
2023-01-10 20:30:00,15769.50,6712.25,290.50
2023-01-10 20:45:00,15553.25,6327.25,520.75
2023-01-10 21:00:00,15379.25,6134.50,193.75
2023-01-10 21:15:00,15157.50,5798.25,330.50
2023-01-10 21:30:00,14973.75,5536.50,597.75
2023-01-10 21:45:00,14736.75,5309.50,779.50
2023-01-10 22:00:00,14571.50,5258.25,648.00
2023-01-10 22:15:00,14403.00,5031.75,814.25
2023-01-10 22:30:00,14172.00,4745.00,1026.25
2023-01-10 22:45:00,13916.00,4423.25,1089.00
2023-01-10 23:00:00,13711.25,4209.25,1114.25
2023-01-10 23:15:00,13579.50,4041.25,1154.25
2023-01-10 23:30:00,13451.00,3907.50,1304.75
2023-01-10 23:45:00,13280.50,3831.00,1477.50
2023-01-11 00:00:00,12948.50,3939.75,1582.50
2023-01-11 00:15:00,12734.75,3741.75,1699.50
2023-01-11 00:30:00,12564.25,3562.75,1664.75
2023-01-11 00:45:00,12400.00,3458.75,1701.75
2023-01-11 01:00:00,12254.50,3361.25,1591.25
2023-01-11 01:15:00,12202.00,3249.75,1585.75
2023-01-11 01:30:00,12121.25,3285.75,1541.25
2023-01-11 01:45:00,12069.75,3341.75,1522.75
2023-01-11 02:00:00,11988.00,2954.25,1434.25
2023-01-11 02:15:00,11922.75,2880.50,1529.50
2023-01-11 02:30:00,11954.75,2958.75,1459.00
2023-01-11 02:45:00,11940.00,2976.25,1514.00
2023-01-11 03:00:00,11963.00,3248.75,1534.25
2023-01-11 03:15:00,11972.00,3295.00,1536.75
2023-01-11 03:30:00,12003.25,3313.50,1507.25
2023-01-11 03:45:00,12089.25,3359.75,1527.25
2023-01-11 04:00:00,12174.25,3441.00,1479.50
2023-01-11 04:15:00,12244.75,3426.50,1484.50
2023-01-11 04:30:00,12310.25,3311.75,1484.50
2023-01-11 04:45:00,12347.50,3261.50,1366.00
2023-01-11 05:00:00,12657.25,3309.50,1286.00
2023-01-11 05:15:00,12840.25,3316.50,1188.75
2023-01-11 05:30:00,13244.25,3435.75,1147.25
2023-01-11 05:45:00,13706.75,3736.25,1071.25
2023-01-11 06:00:00,14212.25,4133.75,869.75
2023-01-11 06:15:00,14796.25,4718.75,633.25
2023-01-11 06:30:00,15171.25,5235.00,333.50
2023-01-11 06:45:00,15580.75,5900.50,246.25
2023-01-11 07:00:00,16038.50,6544.50,70.25
2023-01-11 07:15:00,16400.00,7090.00,43.25
2023-01-11 07:30:00,16608.25,7513.25,29.25
2023-01-11 07:45:00,16841.75,7998.50,20.50
2023-01-11 08:00:00,17012.25,8436.00,3.25
2023-01-11 08:15:00,17133.25,8770.50,6.25
2023-01-11 08:30:00,17162.25,9034.00,20.75
2023-01-11 08:45:00,17112.50,9110.25,21.00
2023-01-11 09:00:00,17012.50,9005.00,2.25
2023-01-11 09:15:00,16991.00,9057.50,2.25
2023-01-11 09:30:00,16998.00,9092.00,16.50
2023-01-11 09:45:00,17043.75,9174.75,13.75
2023-01-11 10:00:00,17026.25,9167.75,3.00
2023-01-11 10:15:00,16980.00,9137.00,3.00
2023-01-11 10:30:00,17022.00,9249.00,3.25
2023-01-11 10:45:00,17122.25,9395.00,3.50
2023-01-11 11:00:00,17136.25,9475.25,4.00
2023-01-11 11:15:00,17241.00,9578.50,9.50
2023-01-11 11:30:00,17244.25,9585.00,10.75
2023-01-11 11:45:00,17227.00,9638.50,2.75
2023-01-11 12:00:00,17053.25,9538.75,3.00
2023-01-11 12:15:00,16993.25,9358.50,10.25
2023-01-11 12:30:00,16940.25,9210.50,40.25
2023-01-11 12:45:00,16908.25,9139.25,54.00
2023-01-11 13:00:00,16839.25,9051.75,129.00
2023-01-11 13:15:00,16656.25,8825.00,168.25
2023-01-11 13:30:00,16635.75,8768.75,178.75
2023-01-11 13:45:00,16548.00,8712.00,247.75
2023-01-11 14:00:00,16528.50,8761.25,182.00
2023-01-11 14:15:00,16521.75,8784.50,165.75
2023-01-11 14:30:00,16472.25,8778.50,116.50
2023-01-11 14:45:00,16448.00,8861.00,89.50
2023-01-11 15:00:00,16414.50,8912.00,118.00
2023-01-11 15:15:00,16325.00,8902.00,134.00
2023-01-11 15:30:00,16234.50,8900.50,117.75
2023-01-11 15:45:00,16261.25,9010.50,101.00
